,movieId,title
6647,6648,Boyz n the Hood
2300,2301,Clue
3356,3357,Jacob's Ladder
502,503,A Perfect World
8670,8671,Duel
1300,1301,Nosferatu
18798,18799,God Bless America
11808,11809,This Is England
11472,11473,Freedom Writers
44949,44950,Three Men and a Leg
4751,4752,The Man Who Wasn't There
24,25,Leaving Las Vegas
22360,22361,The Physician
16,17,Sense and Sensibility
1173,1174,The Big Blue
9405,9406,The Cat Returns
11742,11743,How the Grinch Stole Christmas!
3382,3383,Solaris
1252,1253,Pink Floyd: The Wall
470,471,In the Name of the Father
2466,2467,Following
1851,1852,The Last Emperor
16935,16936,13 Assassins
10688,10689,Sympathy for Lady Vengeance
887,888,My Fair Lady
2792,2793,Boys Don't Cry
7589,7590,Mean Streets
7233,7234,The Ten Commandments
22914,22915,The Garden of Words
1853,1854,Driving Miss Daisy
20992,20993,Frances Ha
1188,1189,Stalker
9399,9400,A Very Long Engagement
2689,2690,A Christmas Story
884,885,Charade
1071,1072,Rebel Without a Cause
35,36,Dead Man Walking
11974,11975,Tell No One
1174,1175,Ran
9068,9069,Whisper of the Heart
2743,2744,Stop Making Sense
29890,29891,Office Romance
901,902,Rebecca
2991,2992,The Fisher King
2253,2254,King Kong
2223,2224,Elizabeth
2624,2625,The Color Purple
903,904,Notorious
25041,25042,When Marnie Was There
18784,18785,Detachment
1238,1239,High Noon
11428,11429,"OSS 117: Cairo, Nest of Spies"
6892,6893,Wild at Heart
20988,20989,The Broken Circle Breakdown
11690,11691,Reign Over Me
5160,5161,Frailty
17127,17128,The Man from Nowhere
2966,2967,All About My Mother
4198,4199,Mississippi Burning
14411,14412,Partly Cloudy
6861,6862,The Night of the Hunter
23198,23199,Calvary
13188,13189,Frost/Nixon
3247,3248,The Searchers
19935,19936,From Up on Poppy Hill
10810,10811,Running Scared
1063,1064,Glengarry Glen Ross
13630,13631,The Young Victoria
3092,3093,Fast Times at Ridgemont High
31563,31564,I Can Quit Whenever I Want
1227,1228,Patton
3584,3585,Angel Heart
18714,18715,The Round Up
23057,23058,Starred Up
1208,1209,The Day the Earth Stood Still
4784,4785,Breathless
5091,5092,Y Tu Mamá También
1135,1136,Delicatessen
23399,23400,The Normal Heart
15629,15630,I Killed My Mother
11462,11463,The Painted Veil
5471,5472,The Experiment
27656,27657,The Pacific
41507,41508,Miss Sloane
20461,20462,Frozen Planet
16979,16980,Louis C.K.: Chewed Up
8466,8467,Orpheus
41603,41604,Inner Workings
11174,11175,Mind Game
2850,2851,The Straight Story
9952,9953,A Trip to the Moon
38103,38104,The Man Who Knew Infinity
15139,15140,Exit Through the Gift Shop
13310,13311,Timecrimes
4624,4625,The Wicker Man
37925,37926,Paterson
303,304,Three Colors: Blue
13144,13145,Hunger
19169,19170,Geri's Game
2828,2829,The Dirty Dozen
3377,3378,Midnight Express
28,29,The City of Lost Children
3507,3508,The Gold Rush
3561,3562,Blood Simple
402,403,In the Mouth of Madness
1843,1844,Midnight Cowboy
3210,3211,Ghost Dog: The Way of the Samurai
5863,5864,The King of Comedy
39988,39989,Five
27841,27842,Going Clear: Scientology and the Prison of Belief
13734,13735,OSS 117: Lost in Rio
5016,5017,Wild Strawberries
7635,7636,La Dolce Vita
3894,3895,Finding Forrester
34385,34386,The Boy and the Beast
3387,3388,The Outlaw Josey Wales
9343,9344,Sympathy for Mr. Vengeance
3304,3305,Do the Right Thing
3619,3620,Badlands
3042,3043,Fantasia 2000
30204,30205,The Mafia Kills Only in Summer
16124,16125,Biutiful
906,907,To Catch a Thief
1226,1227,Fried Green Tomatoes
23878,23879,Batman: Assault on Arkham
33991,33992,Suburra
2630,2631,The Mission
2533,2534,Frankenstein
8146,8147,The Motorcycle Diaries
12890,12891,Waltz with Bashir
1203,1204,Touch of Evil
17998,17999,Polisse
1072,1073,A Streetcar Named Desire
504,505,The Piano
12169,12170,The Diving Bell and the Butterfly
1850,1851,Out of Africa
4736,4737,The Last Castle
2611,2612,The Killing
11701,11702,Black Book
14439,14440,Cell 211
1916,1917,Lolita
11432,11433,A Brighter Summer Day
42491,42492,Lemonade
36339,36340,The Fear of 13
15908,15909,Inside Job
19353,19354,Searching for Sugar Man
13013,13014,"Synecdoche, New York"
33043,33044,Son of Saul
1209,1210,The Treasure of the Sierra Madre
28773,28774,Suite Française
2805,2806,High Plains Drifter
27838,27839,Cobain: Montage of Heck
888,889,Sabrina
878,879,It Happened One Night
38040,38041,Land of Mine
12830,12831,Man on Wire
1259,1260,"Paris, Texas"
466,467,The Hudsucker Proxy
6835,6836,The Cabinet of Dr. Caligari
2549,2550,Invasion of the Body Snatchers
4772,4773,The Devil's Backbone
2074,2075,The Man Who Knew Too Much
6226,6227,The Spanish Apartment
23228,23229,In Your Eyes
1904,1905,The Poseidon Adventure
19708,19709,The Imposter
6924,6925,Bullitt
28549,28550,Chiedimi se sono felice
5740,5741,Talk to Her
4278,4279,The Man Who Shot Liberty Valance
4972,4973,The Sandlot
2000,2001,The Jerk
16517,16518,Day & Night
4405,4406,The Return of the Living Dead
29524,29525,Tinker Bell and the Legend of the NeverBeast
38801,38802,Toni Erdmann
8676,8677,They Call Me Trinity
4311,4312,Christiane F.
6468,6469,Open Range
1911,1912,Dangerous Liaisons
592,593,The Wild Bunch
1110,1111,The Wrong Trousers
1191,1192,Harold and Maude
10016,10017,Mysterious Skin
16774,16775,Summer Wars
16043,16044,Heartbeats
4201,4202,Rio Bravo
38899,38900,"I, Daniel Blake"
2902,2903,Re-Animator
14126,14127,The White Ribbon
21530,21531,TT3D: Closer to the Edge
7243,7244,Scenes from a Marriage
25721,25722,PK
22046,22047,Ida
34022,34023,Fathers and Daughters
296,297,Quiz Show
2695,2696,Perfect Blue
20658,20659,In the House
2388,2389,October Sky
28557,28558,The Connection
29596,29597,Testament of Youth
38834,38835,The Wailing
8793,8794,French Fried Vacation 2
1168,1169,Wings of Desire
40041,40042,High Strung
8324,8325,Un chien andalou
24459,24460,Marshland
2288,2289,Pale Rider
18035,18036,Batman: Year One
2530,2531,Dracula
1958,1959,Doctor Zhivago
2041,2042,The Gods Must Be Crazy
7266,7267,After Hours
3560,3561,Magnum Force
10339,10340,Everything is Illuminated
14724,14725,Nowhere Boy
16873,16874,BURN·E
14711,14712,The Chaser
4743,4744,Waking Life
121,122,Chungking Express
11476,11477,INLAND EMPIRE
42205,42206,The Big Sick
19529,19530,Kon-Tiki
315,316,Shallow Grave
24702,24703,You're Not You
3847,3848,The Legend of Drunken Master
30328,30329,Love & Mercy
302,303,Three Colors: Red
2592,2593,Arlington Road
38897,38898,Julieta
21928,21929,Toy Story of Terror!
927,928,Mr. Smith Goes to Washington
19486,19487,A Royal Affair
2137,2138,Say Anything...
1239,1240,The Big Sleep
3348,3349,The Hustler
7351,7352,Chaplin
5575,5576,Blow Out
24900,24901,Trash
1247,1248,Being There
13299,13300,Mesrine: Killer Instinct
29032,29033,Forklift Driver Klaus: The First Day on the Job
1187,1188,The Right Stuff
2756,2757,Excalibur
14215,14216,The Cove
2987,2988,Midnight Run
11911,11912,Sicko
2983,2984,A River Runs Through It
8739,8740,The Twelve Tasks of Asterix
5366,5367,Top Secret!
39435,39436,The Red Turtle
7575,7576,"Spring, Summer, Fall, Winter... and Spring"
6856,6857,Last Tango in Paris
18765,18766,Jiro Dreams of Sushi
12825,12826,Felon
1255,1256,Forbidden Planet
2945,2946,The Longest Day
14891,14892,My Name Is Khan
6963,6964,Deep Red
13480,13481,Dr. Horrible's Sing-Along Blog
2816,2817,Days of Heaven
7727,7728,Zatoichi
1310,1311,Sling Blade
4316,4317,The Way of the Dragon
7229,7230,I'm Not Scared
22594,22595,Justice League: War
10631,10632,Don't Look Now: We're Being Shot At
7552,7553,A Tale of Two Sisters
2704,2705,Three Days of the Condor
1224,1225,Arsenic and Old Lace
21061,21062,The Body
2031,2032,The Dark Crystal
16741,16742,Confessions
6659,6660,Where Eagles Dare
2072,2073,Marnie
6624,6625,The Triplets of Belleville
526,527,The Secret Garden
19462,19463,Holy Motors
18182,18183,Lifted
942,943,The African Queen
33869,33870,Miss You Already
6849,6850,Invasion of the Body Snatchers
6163,6164,Straw Dogs
9403,9404,Ghost in the Shell 2: Innocence
2411,2412,The Towering Inferno
23330,23331,Belle
9182,9183,Kirikou and the Sorceress
7082,7083,Ichi the Killer
10313,10314,Caché
7816,7817,Freaks
3666,3667,Blow-Up
3429,3430,Marathon Man
8706,8707,My Name Is Nobody
22437,22438,The Lunchbox
34676,34677,Those Happy Days
9539,9540,3-Iron
9451,9452,The Sea Inside
6841,6842,Hannah and Her Sisters
16813,16814,Mesrine: Public Enemy #1
4371,4372,Dirty Rotten Scoundrels
8246,8247,Bad Education
727,728,A Close Shave
3604,3605,Assault on Precinct 13
14173,14174,"Food, Inc."
7797,7798,The Human Condition I: No Greater Love
257,258,Little Women
10460,10461,The Proposition
4250,4251,Sexy Beast
19698,19699,Chasing Mavericks
42209,42210,Chocolat
2094,2095,Shadow of a Doubt
24635,24636,Leviathan
1538,1539,My Own Private Idaho
2958,2959,Repulsion
304,305,Three Colors: White
3095,3096,Batman: Mask of the Phantasm
1974,1975,The Muppet Christmas Carol
3834,3835,The Time Machine
9940,9941,Vincent
938,939,The 39 Steps
19102,19103,Jack-Jack Attack
6920,6921,Stagecoach
10524,10525,Joyeux Noël
28527,28528,"McFarland, USA"
40681,40682,My Life as a Zucchini
10101,10102,Lords of Dogtown
2247,2248,The Celebration
41596,41597,20th Century Women
6718,6719,The Station Agent
20462,20463,The Act of Killing
10267,10268,Grizzly Man
18707,18708,The Hidden Face
1306,1307,Breaking the Waves
510,511,The Remains of the Day
2480,2481,Open Your Eyes
2978,2979,The Grapes of Wrath
21551,21552,Instructions Not Included
7550,7551,A Bridge Too Far
3424,3425,What Ever Happened to Baby Jane?
3423,3424,Cabaret
6911,6912,Aguirre: The Wrath of God
25411,25412,The Good Lie
27822,27823,The End of the Tour
7525,7526,Zelig
1292,1293,Bride of Frankenstein
19791,19792,Indie Game: The Movie
1144,1145,My Left Foot: The Story of Christy Brown
36038,36039,My King
258,259,A Little Princess
1841,1842,In the Heat of the Night
12867,12868,Red Cliff
6971,6972,Naked Lunch
3679,3680,Anatomy of a Murder
28548,28549,That's Life
1045,1046,Sleeper
1913,1914,The Last Temptation of Christ
18644,18645,Sleep Tight
1956,1957,The Purple Rose of Cairo
12122,12123,Control
8417,8418,Day of Wrath
44578,44579,Brain on Fire
5234,5235,Ballad of a Soldier
32946,32947,The Beauty Inside
3373,3374,True Grit
14370,14371,Black Dynamite
22526,22527,Hotel Chevalier
5981,5982,Santa Claus Is a Stinker
13410,13411,Departures
6744,6745,The Italian Job
7005,7006,House of Sand and Fog
3620,3621,Battleship Potemkin
2857,2858,Crimes and Misdemeanors
23554,23555,Human Capital
928,929,Bringing Up Baby
12561,12562,Religulous
41117,41118,Before the Flood
18199,18200,Sarah's Key
24862,24863,Labyrinth of Lies
2023,2024,Who's Afraid of Virginia Woolf?
1180,1181,A Grand Day Out
6167,6168,Fahrenheit 451
35952,35953,A Man Called Ove
6964,6965,Diabolique
2467,2468,Go
44951,44952,"La leggenda di Al, John e Jack"
14177,14178,Thirst
20815,20816,Justice League: Doom
5135,5136,The Piano Teacher
2205,2206,Happiness
4974,4975,Don't Look Now
871,872,The Philadelphia Story
7081,7082,La Strada
6165,6166,The Andromeda Strain
13458,13459,"The Good, The Bad, The Weird"
41969,41970,A Street Cat Named Bob
15915,15916,Conviction
3148,3149,Man Bites Dog
13590,13591,In the Loop
12314,12315,Taare Zameen Par
492,493,Much Ado About Nothing
18459,18460,The Flowers of War
11264,11265,Fear City: A Family-Style Comedy
22777,22778,Venus in Fur
6288,6289,This Boy’s Life
14983,14984,Mother
3713,3714,Kelly's Heroes
12219,12220,Futurama: Bender's Big Score
3532,3533,The Guns of Navarone
659,660,The World of Apu
19505,19506,Laurence Anyways
8973,8974,Johnny Stecchino
11186,11187,Adam's Apples
23471,23472,Tracks
30527,30528,Little Boy
14125,14126,Frequently Asked Questions About Time Travel
41314,41315,Riley's First Date?
1222,1223,The Manchurian Candidate
1621,1622,Deconstructing Harry
4891,4892,Murder by Death
9165,9166,Le Samouraï
519,520,Rudy
7345,7346,Le Samouraï
39201,39202,Like Crazy
38133,38134,Italian Race
2030,2031,The Secret of NIMH
4231,4232,The Seven Year Itch
29280,29281,Lemonade Mouth
14847,14848,The Secret of Kells
226,227,Dolores Claiborne
21925,21926,The Blue Umbrella
2099,2100,The Lady Vanishes
8698,8699,The Mad Adventures of Rabbi Jacob
42079,42080,Marvel One-Shot: Agent Carter
16051,16052,Undisputed III : Redemption
18077,18078,Tomboy
45167,45168,Wind River
6381,6382,The Tenant
10785,10786,Imagine Me & You
13834,13835,Home
7419,7420,Throne of Blood
57,58,The Postman
39365,39366,Don't Be Bad
1253,1254,The Killing Fields
10633,10634,The Three Burials of Melquiades Estrada
23608,23609,The Internet's Own Boy: The Story of Aaron Swartz
488,489,Menace II Society
1175,1176,The Killer
7880,7881,Tokyo Godfathers
2808,2809,Drunken Master
9863,9864,Pom Poko
2187,2188,The Producers
39134,39135,Comment c'est Loin
1854,1855,Take the Money and Run
15930,15931,The Illusionist
42464,42465,Pink
15011,15012,The Cremator
3692,3693,Love and Death
10357,10358,New Police Story
40947,40948,Brimstone
7497,7498,"Duck, You Sucker"
2438,2439,Dead Ringers
7377,7378,The Wages of Fear
39120,39121,Pelé: Birth of a Legend
340,341,"The Adventures of Priscilla, Queen of the Desert"
6145,6146,Cowboy Bebop: The Movie
3331,3332,Guess Who's Coming to Dinner
20151,20152,Rurouni Kenshin
13850,13851,Prison Break: The Final Break
12458,12459,Zeitgeist
37448,37449,Remember
1160,1161,Withnail & I
915,916,Laura
2747,2748,A Hard Day's Night
1807,1808,Buffalo '66
407,408,The Age of Innocence
15801,15802,Superman/Batman: Apocalypse
42236,42237,Justice League Dark
45258,45259,Descendants 2
6937,6938,Amarcord
924,925,His Girl Friday
913,914,The Adventures of Robin Hood
1211,1212,Duck Soup
7676,7677,Arizona Dream
10415,10416,A Bittersweet Life
7675,7676,Lupin the Third: The Castle of Cagliostro
30799,30800,The Second Mother
3147,3148,Hard Boiled
921,922,Giant
4228,4229,Gentlemen Prefer Blondes
487,488,Manhattan Murder Mystery
944,945,Cat on a Hot Tin Roof
33321,33322,Freeheld
41998,41999,Frantz
18256,18257,"Don't Worry, I'm Fine"
14211,14212,Capitalism: A Love Story
10748,10749,The World's Fastest Indian
3277,3278,The Muppet Movie
15399,15400,24: Redemption
30932,30933,Mickey's Christmas Carol
14418,14419,Broken Embraces
8587,8588,The Battle of Algiers
22954,22955,The Keeper of Lost Causes
17205,17206,The Way
904,905,Spellbound
13453,13454,Il Divo
1818,1819,All Quiet on the Western Front
12603,12604,An American Crime
31796,31797,Bajrangi Bhaijaan
5435,5436,Thesis
3310,3311,Death Wish
40891,40892,The Siege of Jadotville
1234,1235,Night on Earth
7791,7792,La Jetée
43063,43064,Dave Chappelle: Deep in the Heart of Texas
8481,8482,The Life of Oharu
18170,18171,Weekend
24805,24806,Free Fall
4310,4311,Fist of Fury
151,152,Belle de Jour
922,923,East of Eden
2617,2618,Jules and Jim
14428,14429,Keith
35507,35508,Boruto: Naruto the Movie
2981,2982,The Natural
874,875,Funny Face
7110,7111,Miracle
2069,2070,Frenzy
6628,6629,Judgment at Nuremberg
20979,20980,The Past
43165,43166,The Zookeeper's Wife
31908,31909,Cartel Land
4874,4875,The Party
2728,2729,"Black Cat, White Cat"
23679,23680,Life Itself
2971,2972,Harvey
2029,2030,Watership Down
13016,13017,The Secret Life of Bees
12053,12054,"4 Months, 3 Weeks and 2 Days"
40900,40901,The Salesman
9323,9324,My Sassy Girl
42474,42475,Smetto quando voglio: Masterclass
1143,1144,Mediterraneo
13534,13535,The Baader Meinhof Complex
1764,1765,Les Misérables
5516,5517,Django
1804,1805,Picnic at Hanging Rock
8588,8589,A Charlie Brown Christmas
29400,29401,Breathe
13614,13615,The Damned United
5185,5186,Nine Queens
11238,11239,The Wind That Shakes the Barley
7613,7614,Sunrise: A Song of Two Humans
10523,10524,Dead Man's Shoes
12693,12694,Boy A
35535,35536,The Last: Naruto the Movie
8210,8211,Friday Night Lights
6575,6576,Paper Moon
1136,1137,The Double Life of Veronique
12039,12040,"Watch Out, We're Mad"
33410,33411,Where to Invade Next
34088,34089,The Absent One
2437,2438,The Haunting
20783,20784,Never Sleep Again: The Elm Street Legacy
21472,21473,Justice League: Crisis on Two Earths
10920,10921,Candy
9230,9231,Batman Beyond: Return of the Joker
8979,8980,Only Yesterday
4989,4990,Sleuth
3808,3809,The Invisible Man
2854,2855,Fitzcarraldo
7657,7658,The Day of the Jackal
33638,33639,Standing Tall
1064,1065,Sophie's Choice
2950,2951,Women on the Verge of a Nervous Breakdown
1228,1229,Down by Law
42831,42832,Patients
21140,21141,What Maisie Knew
22612,22613,Ernest & Celestine
2375,2376,Peeping Tom
4312,4313,The Big Boss
1830,1831,The Best Years of Our Lives
10659,10660,Luxo Jr.
1257,1258,The Man Who Would Be King
3153,3154,Of Mice and Men
6875,6876,Silverado
1847,1848,Ordinary People
3296,3297,Mirror
3720,3721,Steel Magnolias
8795,8796,Hair
5355,5356,Nosferatu the Vampyre
6908,6909,Jesus Christ Superstar
3546,3547,Romeo and Juliet
10705,10706,Glory Road
12446,12447,The Counterfeiters
4703,4704,The Changeling
25560,25561,The Punisher: Dirty Laundry
655,656,Underground
8731,8732,The Holy Mountain
3747,3748,Shane
3242,3243,Hoosiers
3078,3079,Stalag 17
6747,6748,Shoah
42393,42394,Hope
14793,14794,Anne of Green Gables: The Sequel
25830,25831,The Fool
38662,38663,Poverty and Nobility
11465,11466,The Plague Dogs
4669,4670,"It's a Mad, Mad, Mad, Mad World"
42294,42295,L'ora legale
19226,19227,The Angels' Share
10562,10563,CRAZY
23871,23872,In Order of Disappearance
6153,6154,Lilya 4-ever
33019,33020,A Perfect Man
32732,32733,The Outcasts
1244,1245,Koyaanisqatsi
6517,6518,The Discreet Charm of the Bourgeoisie
2097,2098,Suspicion
2382,2383,Fantastic Planet
7103,7104,Touching the Void
1235,1236,Raise the Red Lantern
2673,2674,And Now for Something Completely Different
45136,45137,Banana
34501,34502,All Three of Us
2285,2286,Miracle on 34th Street
13641,13642,Sin Nombre
25050,25051,Beyond the Lights
14803,14804,The First Day of the Rest of Your Life
7411,7412,Jason and the Argonauts
1959,1960,Fanny & Alexander
1501,1502,Contempt
31924,31925,Baahubali: The Beginning
5761,5762,Zulu
7616,7617,Au Revoir les Enfants
1835,1836,From Here to Eternity
18662,18663,Children Who Chase Lost Voices
1133,1134,"The Cook, the Thief, His Wife & Her Lover"
43283,43284,White Collar Blues
13663,13664,Earth
6753,6754,Interstate 60
7072,7073,Pumping Iron
4727,4728,Fiddler on the Roof
1309,1310,Shine
2974,2975,Kagemusha
19105,19106,Boundin'
19215,19216,Knick Knack
9864,9865,Knockin' on Heaven's Door
13393,13394,Futurama: Into the Wild Green Yonder
19125,19126,Dragon Ball Z: Broly - The Legendary Super Saiyan
6882,6883,Show Me Love
7403,7404,Pierrot le Fou
9492,9493,Tae Guk Gi: The Brotherhood of War
3881,3882,The Transformers: The Movie
22676,22677,Wonder Woman
6912,6913,Beauty and the Beast
7997,7998,The Leopard
7582,7583,How to Steal a Million
41109,41110,Mr. Church
3035,3036,The Last Picture Show
9905,9906,The Man Who Planted Trees
